	mzmed	mzmin	mzmax	rtmed	rtmin	rtmax	npeaks	Dataset_0	mean	maxint	pzq_neg_20180203_1_3	pzq_neg_20180203_1_4	pzq_neg_20180203_1_5	isotopes	adduct	pcgroup
650	618.739575374205	618.734481603683	618.74251936323	7.122891664505	7.009966850281	7.156716823578	4	3	165708.264395098	49353.75	121896.464716238	147439.846657924	227788.481811132	[116][M+1]2+		42
252	446.335776689972	446.335538963842	446.337246703306	24.766117095947	24.76609992981	24.799949645996	3	3	202953.380241865	79955.375	347886.352802198	143200.272234166	117773.515689233	[38][M+1]+		29
884	801.546790503524	801.54349186427	801.550089142779	27.503533363342	27.486633300781	27.520433425903	2	2	399988.835267413	79730.6875	384779.391702675	665472.902705431	149714.211394132			54
1230	1060.79529791099	1060.79423723969	1060.79635858229	22.858441352844	22.858432769775	22.858449935913	2	2	187604.962611324	66061.9375	3398.25640725784	311761.120102469	247655.511324244	[215][M]+		19
725	659.518985614451	659.512828830488	659.521505572842	28.3218250274655	28.287982940674	28.547649383545	4	3	340089.543922426	71518.125	662282.095149274	190999.050586907	166987.486031098	[133][M]+		25
10	160.840899288263	160.839087832461	160.841943288071	29.168466567993	29.134616851807	29.428115844727	5	3	299933.046717137	41019.90625	264312.53587968	311666.558940456	323820.045331273			88
909	820.552558981926	820.549749883402	820.558414048626	29.021699905396	28.987916946411	29.021717071533	3	3	343647.263152937	46341.03125	318780.890214584	225744.097613694	486416.801630532	[162][M+1]+		43
878	794.534372550455	794.528845796267	794.539899304644	29.055549621582	29.055532455444	29.05556678772	2	2	416697.698731808	49711.5	431916.062637905	363478.520467877	454698.513089642	[160][M+2]+		44
468	555.352349823286	555.349542555093	555.354668212343	19.268882751465	19.2675665842697	19.268899917603	3	3	231943.375243816	63716.75	358076.399672058	84994.5812809392	252759.14477845	[80][M+1]+		30
208	425.362216366811	425.361983373922	425.363425482656	26.199733734131	26.165916442871	26.199750900269	3	3	205674.512503293	76001.125	391320.188453339	168233.846392618	57469.5026639207	[32][M]+		58
11	162.838452616996	162.836220586623	162.838762582461	29.134666442871	29.134634017944	29.168449401855	3	3	277963.679516002	40290.90625	291677.194433096	230984.295591629	311229.548523281			89
954	874.487392113016	874.487227947775	874.500170523223	29.021717071533	29.021699905396	29.02174949646	3	3	284042.676194881	44370.59375	293312.070447361	241349.271861327	317466.686275957	[169][M]+		43
435	539.428792347509	539.427891888846	539.429692806171	24.895941734314	24.879016876221	24.912866592407	2	2	233231.852592966	64909.84375	420989.448599719	203728.441250268	74977.6679289113	[72][M]+		65
1172	1036.79271349632	1036.79167934469	1036.79374764795	23.185757637024	23.185749053955	23.185766220093	2	2	282638.780257177	56281.96875	7408.5909799845	437789.724353064	402718.025438484	[205][M]+		14
1007	915.603561003156	915.599354420646	915.609026170672	28.254167556763	28.254150390625	28.254167556763	3	3	161530.261116979	63997.53125	291958.944667929	109995.730193348	82636.1084896588	[181][M]+		25
698	640.293237955354	640.291338458066	640.295137452643	20.6233583628337	20.6232826588953	20.623434066772	2	2	236189.410280109	38836.6875	339954.23013481	189598.061076748	179015.939628769	[127][M]+		1
897	805.564988113926	805.563240724213	805.566735503639	28.931416511536	28.874950408936	28.987882614136	2	2	266297.165964604	44882.4375	315723.084553619	122852.441582711	360315.97175748			82
93	315.181219767598	315.180484667873	315.181954867322	14.8004584198	14.787467002869	14.813449836731	2	2	153559.061691536	78332.125	59754.3292866315	52698.8683858882	348223.987402089	[13][M]+		57
734	661.745617663518	661.745392430085	661.749499362122	6.535916805267	6.502083301544	6.603566646576	3	3	151767.351899719	51127.625	75612.029079265	118042.475412673	261647.551207218	[136][M]2+		74
483	558.332672180023	558.332116900871	558.335834552073	20.623416900635	20.5894501088463	20.623434066772	3	3	240195.831520745	38632.09375	350752.954839139	144440.19040516	225394.349317936	[85][M]+		1
431	538.418088199172	538.413562999499	538.420924767342	24.7153749465945	24.619367599487	24.766117095947	4	3	285497.543660327	51094.28125	508901.969131674	258320.026606302	89270.6352430056	[69][M+1]+		36
585	595.289581876129	595.288673583769	595.291481175242	16.5577342122393	16.548400878906	16.582216262817	3	3	267800.626671972	52748.0625	450315.360152029	137339.936145412	215746.583718474	[105][M]+		72
946	862.394666131242	862.394657597276	862.394674665209	5.948933362961	5.915116786957	5.982749938965	2	2	133268.527943211	59872.1875	241194.619964923	111918.039654366	46692.9242103432	[167][M]+		38
408	526.345318069797	526.340021433218	526.350614706377	18.642366409302	18.569000244141	18.715732574463	2	2	129641.61840767	72488.8125	19710.946137608	307762.243751177	61451.6653342247			60
855	764.557288937007	764.550880262987	764.55832880982	27.08021736145	27.046365737915	27.114032745361	3	3	355730.081512375	36189.71875	543528.521056874	319486.521373051	204175.2021072			6
995	904.553512855868	904.552290878618	904.554734833119	16.2104921162923	16.1999168039957	16.221067428589	2	2	100509.741766129	36921.5625	126134.819540377	72538.121405945	102856.284352065			34
882	798.528607504377	798.526390551571	798.53132660417	26.199733734131	26.199733734131	26.199750900269	3	3	374683.81411757	57237.0625	329837.838422179	675056.244739781	119157.359190752			58
363	502.292717195385	502.291443856649	502.293755970265	17.869100570679	17.869083404541	17.8694339040123	3	3	128488.870418191	74555.6875	296335.005157636	33047.2284123006	56084.3776846363	[57][M]+		23
226	436.281501493489	436.280856068185	436.282673180615	18.6028175354	18.6016508687333	18.602832794189	3	3	177166.206201363	39922.03125	235566.638509691	154536.242159159	141395.737935238	[34][M]+		3
1288	1089.41639624634	1089.41404371954	1089.41874877314	4.774975061417	4.741149902344	4.80880022049	2	2	95088.6715022523	41723.875	62187.4572562493	102304.061760405	120774.495490103	[225][M]+		86
362	501.393157009507	501.389334537881	501.398340146466	27.00111579895	26.786699295044	27.00111579895	3	3	180622.243405671	59501.78125	307815.012608322	116529.084234747	117522.633373944	[56][M]+		24
301	473.36272688448	473.35974604833	473.363553854476	25.87243270874	25.872417449951	25.90625	3	3	421957.861902022	60615.71875	976890.702728213	144463.494898326	144519.388079526			68
104	331.261972030378	331.26079823254	331.263145828217	24.6801080703735	24.680099487305	24.680116653442	2	2	130600.516010948	36968.96875	130365.061630078	164858.824768566	96577.6616341996			91
1231	1061.67831622801	1061.67598447594	1061.68064798008	18.1025001881918	18.0762505289717	18.128749847412	2	2	132385.405954287	64954	269215.001147239	44841.4348758608	83099.7818397608			64
498	563.309740276581	563.306768890164	563.312711662998	15.7891837437943	15.780850410461	15.7975170771277	2	2	108238.756244498	68810.6875	258013.558667193	17177.8989155865	49524.8111507126	[87][M]+		32
959	877.534713113779	877.520355159827	877.535473639626	16.1999168039957	16.187250137329	16.221067428589	3	3	92875.431532503	35706.25	121715.192983213	65261.5983987583	91649.5032155381			34
338	491.370788239396	491.370532050062	491.37424283891	26.493232727051	26.493232727051	26.527050018311	3	3	146127.765348609	57789.34375	303473.674171832	68838.864024243	66070.7578497519	[51][M]+		70
89	309.27859298387	309.277616832863	309.281310880294	27.046365737915	27.028034210205	27.04640007019	3	3	113446.840073536	29739.234375	102076.661327455	135623.570185204	102640.288707948			31
579	592.462343265359	592.460207441424	592.464479089293	25.5562915802	25.53364944458	25.57893371582	2	2	195113.63609518	49090.28125	314291.086217651	254246.378792549	16803.4432753391			75
1106	986.829412730971	986.822759012078	986.834012192631	26.967283248901	26.967283248901	26.967300415039	3	3	132281.398163425	36484.25	125786.217143505	173022.587889911	98035.3894568575	[195][M+1]+		24
626	612.259737377324	612.255503451806	612.263271962196	18.015850067139	18.0156834004723	18.049667358398	3	3	188559.888459752	27968.640625	201011.005349958	178600.695059946	186067.964969352	[112][M]+		2
302	473.361150182698	473.360437877866	473.361862487529	25.336191177368	25.319282531738	25.353099822998	2	2	253078.960974611	46483.46875	438076.364454858	182736.277333401	138424.241135576			76
212	429.293592644249	429.286807532699	429.300377755798	16.7888408991492	16.728965759277	16.8487160390213	2	2	118613.161004416	46072.625	223479.859837419	14688.1956456182	117671.42753021			78
1267	1081.69485821005	1081.69361514634	1081.6993579778	20.623416900635	20.5894501088463	20.623434066772	3	3	133203.338772023	35010	223038.893046662	70766.1644834234	105804.958785985	[219][M]+		1
694	638.275003341455	638.272879355165	638.275447792434	18.6028175354	18.6016508687333	18.602832794189	3	3	145055.414448278	34113.53125	184557.532275301	109394.870417897	141213.840651637	[126][M]+		3
121	365.268498415206	365.267300543323	365.269406835403	20.036449432373	20.036434173584	20.0696172231043	3	3	140146.410152252	45535.0625	235287.720858541	86590.9693268881	98560.5402713264	[18][M]+		80
28	221.152582042377	221.15081486163	221.154349223125	12.8062335472105	12.766516967773	12.845950126648	2	2	96300.3419893265	40012	143032.85790639	9161.64366727228	136706.524394318			18
251	446.3331754148	446.332948266391	446.333402563209	24.382341384888	24.325899124146	24.43878364563	2	2	150179.224259218	51330.34375	288661.912776546	96047.9135197912	65827.8464813177	[39][M+1]+		35
1124	1001.56720030373	1001.56223488209	1001.5736365961	16.954816818237	16.9547996521	16.9606329854333	3	3	71587.8360875067	71257.875	195438.227875699	9867.03184043751	9458.24854638408			9
642	616.358424384741	616.35565449003	616.359781055129	18.896299362183	18.8949831949867	18.89631652832	3	3	108673.485809479	45019.15625	185288.404470643	59213.77693177	81518.2760260245	[115][M]+		81
472	556.315494181359	556.314648505664	556.3158846762	18.6028175354	18.6016508687333	18.602832794189	3	3	171296.199382702	33253.6875	242393.914362787	118039.657042272	153455.026743048			3
1200	1048.46403806742	1048.45962115073	1048.4684549841	5.982758283615	5.982749938965	5.982766628265	2	2	92467.0231240737	45473.6875	136307.980984512	90275.5330185462	50817.5553691632	[208][M]+		38
720	656.422809474368	656.420892104063	656.424726844672	22.9544496536255	22.937532424927	22.971366882324	2	2	102150.92622317	44216.4375	180202.080601372	68512.3794687797	57738.318599358			83
1233	1061.79906515371	1061.79801154545	1061.80011876197	22.858441352844	22.858432769775	22.858449935913	2	2	118902.049047235	40521.5	1810.40730890755	186187.446403095	168708.293429702	[215][M+1]+		19
975	885.553133443423	885.548754772758	885.557512114089	22.6383085250855	22.564950942993	22.711666107178	2	2	289944.734818876	32277.6171875	468469.033329492	165120.196215127	236244.974912008			94
64	283.263586813312	283.262631799896	283.26468295697	20.0696172231043	20.036449432373	20.070266723633	3	3	137305.293222247	41134.25	241357.723863832	72395.7257109778	98162.430091932	[8][M]+		80
80	301.21431498791	301.213682254712	301.217101225485	21.357166290283	21.357149124146	21.390966415405	3	3	111554.560210871	45707.5625	215101.073106268	59633.7006692408	59928.9068571038	[10][M]+		79
346	495.330618407773	495.329466982491	495.331212680499	19.302717208862	19.2675665842697	19.302732467651	3	3	129158.708096621	37445.96875	186987.33889045	41493.7333687943	158995.052030618	[55][M]+		30
783	697.768870010186	697.761048446522	697.770923862762	6.89704990387	6.89704990387	6.923966884613	3	3	178439.098967222	36540.03125	332758.648637571	125917.481083334	76641.1671807611	[146][M+2]2+		47
822	734.552853074252	734.550938462415	734.555238828051	23.377750396729	23.332500457764	23.592132568359	3	2	219560.767276337	28071.125	232609.458325766	238207.432149728	187865.411353516			101
809	718.520551963421	718.519988048044	718.524994122484	26.05299949646	26.052984237671	26.05299949646	3	3	154920.615668199	47836.78125	309279.234403452	90243.6795862779	65238.9330148677	[150][M+1]+		41
842	750.530473386291	750.525817320148	750.534430673235	26.752883911133	26.734550476074	26.820550918579	3	3	235761.498599261	41810.125	127376.581952068	226505.90248843	353402.011357285	[156][M]+		85
603	605.317682991722	605.314996419327	605.320369564117	17.1038748524988	17.101533889771	17.1062158152267	2	2	98424.7299699484	25974.296875	98236.1087261614	94974.5497066776	102063.531477006	[108][M]+		12
259	448.304975203804	448.301014348175	448.308905043677	10.791516304016	10.7693504206337	10.825333595276	3	3	87640.7412276139	41500.53125	161260.142107431	42965.8893910892	58696.1921843211			87
295	468.374711551508	468.373757735918	468.375665367099	24.6362752914425	24.619367599487	24.653182983398	2	2	127976.051764161	36296.6875	207306.773431815	108049.580620652	68571.801240015	[45][M]+		91
1324	1107.58597737832	1107.57950115164	1107.59245360499	18.0157581507367	18.0156834004723	18.015832901001	2	2	131123.744671737	24213.34375	111598.017636843	144596.242736816	137176.973641551	[232][M]+		2
535	575.469221820877	575.459817634962	575.472965537022	26.997658729553	26.752883911133	27.080200195313	4	3	170297.287561902	44668.34375	385845.809618612	82565.704886499	42480.3481805947	[93][M+2]+		24
1016	917.476841181398	917.465439531531	917.482860264999	29.134616851807	29.100799560547	29.134666442871	3	3	212084.868486415	25634.4375	200723.085406091	241715.920277664	193815.59977549	[183][M]+		89
367	503.295099941044	503.293477619992	503.295353140852	15.7975170771277	15.780850410461	15.814666748047	3	3	85542.4554789266	52337.25	205698.014391062	13959.1796179053	36970.1724278128	[58][M+1]+		32
575	591.389573813599	591.385733961203	591.391461605168	27.55428314209	27.554250717163	27.58810043335	3	3	133350.010667512	46413.40625	268046.655863777	59209.6074340206	72793.7687047389	[102][M]+		77
863	775.532594700548	775.530225898985	775.53272750195	27.114032745361	27.080200195313	27.114049911499	3	3	290390.733300205	30763.703125	287189.163375711	529866.887986896	54116.1485380082	[158][M+1]+		46
116	356.159208639459	356.158357091682	356.160060187236	24.715382575989	24.698482513428	24.73228263855	2	2	95999.7527799637	26740.453125	77516.7793984576	148848.721797121	61633.7571443131	[17][M+1]+		36
1176	1037.79377223228	1037.79199830863	1037.79554615593	23.1688413619995	23.151933670044	23.185749053955	2	2	146266.375163516	35968.40625	3592.57483082516	261858.481867635	173348.068792089	[205][M+1]+		14
628	612.387444177421	612.386153993987	612.388734360855	20.6064420878092	20.5894501088463	20.623434066772	2	2	147954.224427548	24100.484375	187920.688010472	100332.893845953	155609.091426219	[113][M]+		1
107	347.219193810755	347.217476255505	347.220786453598	23.185733795166	23.151933670044	23.185749053955	3	3	141580.217110784	24894.921875	186726.407752355	129347.008609326	108667.23497067	[15][M]+		14
154	391.285050035494	391.282424266121	391.287089243713	22.531116485596	22.531099319458	22.531133651733	3	3	165591.979050073	43238.46875	389681.591338355	42790.9994752689	64303.3463365962			84
402	523.726798721683	523.723450110324	523.730147333041	5.982758283615	5.982749938965	5.982766628265	2	2	92542.2532491519	38290.03125	151935.489838988	86241.499232318	39449.7706761492			38
825	737.536678537449	737.526564023554	737.544246337288	27.006841659546	26.933450698853	27.22696685791	4	2	149148.888201839	22894.703125	154357.411470044	150611.767623901	142477.485511572			24
1205	1051.63981517112	1051.63708370231	1051.64496017807	5.8190999031065	5.689266681671	5.982749938965	4	3	273655.486794794	26943.203125	227587.010292557	449819.340329465	143560.109762361	[209][M]+		33
288	465.313500088158	465.312497552126	465.314502624191	18.6988248825075	18.681900024414	18.715749740601	2	2	94225.1816014756	31801.34375	141430.042887221	46740.7845056575	94504.7174115479			95
374	506.320694644216	506.320525801398	506.320863487035	18.8956498616533	18.8949831949867	18.89631652832	2	2	120785.332896823	36972.59375	114914.235474245	74543.0396177727	172898.72359845			81
591	596.390555872908	596.385539667514	596.391820426777	23.264850616455	23.264833450317	23.264850616455	3	3	122243.256513191	42038.28125	262294.934984488	33367.3010360851	71067.533519001			62
57	281.247008373592	281.244855707203	281.247095106201	18.6028175354	18.6016508687333	18.602832794189	3	3	123538.15780456	30558.0625	188644.455643368	67530.874751535	114439.143018776	[5][M]+		3
561	584.358060530847	584.356496675782	584.359624385913	18.0157667338057	18.0156834004723	18.015850067139	2	2	107987.225668053	21845.0625	54057.8931213571	143266.262138733	126637.521744069	[98][M]+		2
1404	1163.65476147886	1163.65361001991	1163.65591293781	20.606508255005	20.589599609375	20.623416900635	2	2	100682.035226621	27444.703125	138231.793492633	75196.2530376472	88618.0591495832	[247][M]+		1
956	875.500796134338	875.488252989229	875.502301928716	28.987882614136	28.987882614136	29.02174949646	3	3	188339.471080916	22779.6875	138540.84472665	251643.915121351	174833.653394746	[169][M+1]+		43
